sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,stimulus
1747292636.9651866,491526.2545513,-0.2978420257568359,-6.168731689453125,-6.390666961669922,-3.8411107063293457,-12.64592170715332,-10.337169647216797,-7.817733764648437,-2.5931413173675537,0
1747292636.9652567,491526.2545527,-2.1516788005828857,-7.866448402404785,-7.025809288024902,-4.528430938720703,-13.055624961853027,-12.006568908691406,-8.635441780090332,-4.322840690612793,0
1747292637.0119395,491526.301583,-4.728267192840576,-9.281327247619627,-8.155372619628906,-5.102597713470459,-13.40188217163086,-12.768455505371094,-8.680340766906738,-5.30332612991333,0
1747292637.0120783,491526.3015864,-7.673104286193848,-10.253236770629885,-9.661483764648438,-5.449013233184815,-13.629055976867676,-12.601449012756348,-7.954136848449707,-5.195351123809815,0
1747292637.012174,491526.3015878,-10.000667572021484,-10.280596733093262,-10.8060302734375,-5.065637588500977,-13.121252059936523,-11.2511625289917,-6.263123512268066,-3.649233102798462,0
1747292637.0122235,491526.3015892,-10.59268856048584,-8.843320846557617,-10.713022232055664,-3.447847366333008,-11.198174476623535,-8.459433555603027,-3.440694093704224,-0.5961679220199585,0
1747292637.012334,491526.3015908,-8.949535369873047,-5.913119792938232,-9.051339149475098,-0.595180094242096,-7.740289211273193,-4.391371250152588,0.296462744474411,3.4805448055267334,0
1747292637.0124178,491526.3015922,-5.657956123352051,-2.2808585166931152,-6.427708625793457,2.7254788875579834,-3.522504568099976,0.0542868711054325,4.122622489929199,7.496496200561523,0
1747292637.012479,491526.3015936,-2.1782116889953613,0.6623461246490479,-4.15104341506958,5.24652624130249,0.0312699303030967,3.4325156211853027,6.803842544555664,10.128423690795898,0
1747292637.0125208,491526.3015952,-0.0760808438062667,1.6404619216918943,-3.4887773990631104,5.891646385192871,1.5706334114074707,4.43919849395752,7.298737525939941,10.465248107910156,0
1747292637.0125668,491526.3015966,-0.2103722691535949,0.2120218425989151,-4.918096542358398,4.414697170257568,0.5601487755775452,2.6234774589538574,5.3375163078308105,8.496837615966797,0
1747292637.043074,491526.3326174,-2.3359882831573486,-2.9921693801879883,-7.8509931564331055,1.5450420379638672,-2.421371459960937,-1.3652063608169556,1.56559956073761,5.086297988891602,0
1747292637.043178,491526.3326435,-5.301506519317627,-6.627650260925293,-10.977982521057127,-1.4311041831970217,-6.000649929046631,-6.113348960876465,-2.813716411590576,1.4735761880874634,0
1747292637.0432336,491526.3326531,-7.730775833129883,-9.356151580810549,-13.019604682922363,-3.381072998046875,-8.781184196472168,-10.146720886230469,-6.655521392822266,-1.360235571861267,0
1747292637.0432897,491526.3326622,-8.793323516845703,-10.50759506225586,-13.440284729003906,-3.90456748008728,-10.103387832641602,-12.60399341583252,-9.364542961120604,-3.0903899669647217,0
1747292637.043408,491526.3326701,-8.545121192932129,-10.273642539978027,-12.662389755249023,-3.419541120529175,-10.269710540771484,-13.463688850402832,-10.932291030883787,-3.959951877593994,0
1747292637.0434606,491526.3326777,-7.631651401519775,-9.33594036102295,-11.64277458190918,-2.715177536010742,-10.091941833496094,-13.21524429321289,-11.55267333984375,-4.301339149475098,0
1747292637.0435238,491526.3326847,-6.70310115814209,-8.298465728759766,-11.17669677734375,-2.35166072845459,-10.190422058105469,-12.349692344665527,-11.267448425292969,-4.123640537261963,0
1747292637.0435762,491526.3326985,-6.075443267822266,-7.410881996154785,-11.484642028808594,-2.386949062347412,-10.62895393371582,-11.139009475708008,-10.020041465759276,-3.150253772735596,0
1747292637.0436091,491526.3327132,-5.777181625366211,-6.67429780960083,-12.291299819946287,-2.546156644821167,-11.047771453857422,-9.73829460144043,-7.960879802703857,-1.1969807147979736,0
1747292637.072996,491526.3638781,-5.70056676864624,-6.023792743682861,-13.132801055908203,-2.535572052001953,-10.99287223815918,-8.285833358764648,-5.56227970123291,1.5415297746658323,0
1747292637.0731049,491526.3638939,-5.640003681182861,-5.35813045501709,-13.56464958190918,-2.19538688659668,-10.124479293823242,-6.834280490875244,-3.403760433197021,4.542215824127197,0
1747292637.0731888,491526.3639076,-5.321649551391602,-4.516024589538574,-13.24974250793457,-1.489096999168396,-8.291584014892578,-5.284311771392822,-1.8812768459320068,7.223958492279053,0
1747292637.0732894,491526.3639301,-4.567163467407227,-3.365006446838379,-12.0743408203125,-0.4942114353179931,-5.616326332092285,-3.493682861328125,-1.0806715488433838,9.194235801696776,0
1747292637.0733595,491526.363948,-3.461315393447876,-1.927767634391785,-10.2507963180542,0.5799680352210999,-2.5639681816101074,-1.4492095708847046,-0.8040034770965576,10.343695640563965,0
1747292637.0733998,491526.3639546,-2.280937671661377,-0.3503575325012207,-8.206008911132812,1.473570466041565,0.1953206956386566,0.7216789722442627,-0.6531972885131836,10.809731483459473,0
1747292637.0734413,491526.3639565,-1.2150832414627075,1.2644648551940918,-6.277554512023926,2.069843053817749,2.140420198440552,2.881922960281372,-0.1820093244314193,10.876175880432127,0
1747292637.0734837,491526.3639579,-0.186942458152771,2.9156339168548584,-4.539166450500488,2.502827405929565,3.1457765102386475,4.920469760894775,0.8545508980751038,10.832509994506836,0
1747292637.0735269,491526.3639591,1.0319424867630005,4.558752536773682,-2.946620225906372,3.023056030273437,3.3658292293548584,6.622218608856201,2.2807066440582275,10.808846473693848,0
1747292637.073575,491526.3639602,2.582807779312134,5.973503112792969,-1.578006148338318,3.74920392036438,2.9534854888916016,7.60823917388916,3.520066738128662,10.68062973022461,0
1747292637.0736265,491526.3639614,4.443128108978272,6.865115165710449,-0.6376733183860779,4.5794172286987305,1.9923661947250368,7.529224872589111,3.8925461769104,10.157621383666992,0
1747292637.07367,491526.3639625,6.549286365509033,7.11436939239502,-0.2300119549036026,5.344140529632568,0.6691862940788269,6.346357822418213,2.98962664604187,9.032891273498535,0
1747292637.104292,491526.3946336,8.88455581665039,6.899393558502197,-0.1995600759983062,6.004172801971436,-0.6356493234634399,4.400217056274414,0.895778238773346,7.408502101898193,0
1747292637.104369,491526.3946619,11.37076473236084,6.563041687011719,-0.2218405604362487,6.678621768951416,-1.516696810722351,2.2038357257843018,-1.8462843894958496,5.717885971069336,0
1747292637.1044598,491526.3946775,13.721003532409668,6.370742321014404,-0.0259441565722227,7.51210880279541,-1.7822028398513794,0.1647721976041793,-4.494051456451416,4.518253326416016,0
1747292637.104529,491526.3946975,15.517215728759766,6.385611534118652,0.4730491042137146,8.547455787658691,-1.5045301914215088,-1.5247907638549805,-6.4249587059021,4.197757720947266,0
1747292637.1045947,491526.3947054,16.495075225830078,6.535792827606201,1.1996949911117554,9.702713012695312,-0.8712708353996277,-2.7650411128997803,-7.286075115203857,4.810160160064697,0
1747292637.1046624,491526.3947128,16.744646072387695,6.75979471206665,2.008760929107666,10.818304061889648,-0.024696335196495,-3.3609631061553955,-6.914610385894775,6.134232997894287,0
1747292637.1047647,491526.3947207,16.644100189208984,7.078946590423584,2.748647451400757,11.711895942687988,0.9675885438919068,-3.0210962295532227,-5.260648727416992,7.834894180297852,0
1747292637.1349654,491526.425033,16.642196655273438,7.562389850616455,3.294595956802368,12.226344108581545,2.0372703075408936,-1.587070345878601,-2.511951208114624,9.5408353805542,0
1747292637.1350243,491526.4250413,17.082155227661133,8.259352684020996,3.586324453353882,12.28380298614502,3.0587260723114014,0.7467007637023926,0.7534933090209961,10.848655700683594,0
1747292637.135075,491526.4250461,18.101381301879883,9.160751342773438,3.664996385574341,11.94273567199707,3.882046699523926,3.457146406173706,3.706784009933472,11.422270774841309,0
1747292637.1351247,491526.4250518,19.56333923339844,10.185548782348633,3.6646206378936768,11.4189453125,4.410735130310059,5.924083232879639,5.675959587097168,11.20684051513672,0
1747292637.1351724,491526.4250612,21.076902389526367,11.18292999267578,3.739495038986206,11.02133083343506,4.643222808837891,7.676026344299316,6.462531566619873,10.52837371826172,0
1747292637.13522,491526.4250632,22.18798828125,11.971729278564451,3.976877450942993,11.008601188659668,4.660078525543213,8.535189628601074,6.322516918182373,9.894329071044922,0
1747292637.1352632,491526.4250652,22.657377243041992,12.415719032287598,4.36796236038208,11.45949649810791,4.588953018188477,8.64044189453125,5.706204414367676,9.624353408813477,0
1747292637.135311,491526.4250665,22.59821891784668,12.487035751342772,4.851743698120117,12.255522727966309,4.5610432624816895,8.340087890625,4.99121618270874,9.632065773010254,0
1747292637.1822326,491526.4877602,22.355934143066406,12.277437210083008,5.367663383483887,13.169061660766602,4.651715755462647,7.988399982452393,4.3501057624816895,9.529767036437988,0
1747292637.182455,491526.4877863,22.24418067932129,11.95757293701172,5.852673053741455,13.960225105285645,4.825597286224365,7.758310317993164,3.7642416954040527,8.930279731750488,0
1747292637.1825202,491526.4878097,22.343135833740234,11.700713157653809,6.204296588897705,14.427891731262209,4.937760829925537,7.5823073387146,3.1294848918914795,7.695859909057617,0
1747292637.182628,491526.4878148,22.472620010375977,11.593892097473145,6.289137840270996,14.4471435546875,4.815321445465088,7.238919258117676,2.388727903366089,6.010411262512207,0
1747292637.1826687,491526.4878227,22.317169189453125,11.584081649780272,6.019755363464356,14.013282775878906,4.373306274414063,6.511923789978027,1.6367255449295044,4.312265396118164,0
1747292637.182751,491526.4878323,21.61278343200684,11.507730484008787,5.4273881912231445,13.243882179260254,3.6805906295776367,5.326445579528809,1.1347867250442505,3.1338796615600586,0
1747292637.1828065,491526.4878367,20.288728713989254,11.182966232299805,4.651355743408203,12.302135467529297,2.925679922103882,3.7891242504119873,1.1740261316299438,2.852679967880249,0
1747292637.182907,491526.4878445,18.465877532958984,10.471882820129396,3.846609354019165,11.287358283996582,2.3006844520568848,2.1000030040740967,1.822433590888977,3.440269947052002,0
1747292637.182974,491526.4878468,16.308435440063477,9.272764205932615,3.0870003700256348,10.181878089904783,1.877604603767395,0.3889161944389343,2.750073909759521,4.411992073059082,0
1747292637.1830623,491526.4878491,13.900723457336426,7.542632579803467,2.3615922927856445,8.916236877441406,1.5788148641586304,-1.354275107383728,3.3457064628601074,5.089923858642578,0
1747292637.1831298,491526.4878551,11.335769653320312,5.441264152526856,1.6976876258850098,7.532190799713135,1.301194190979004,-3.1151435375213623,3.1081860065460205,5.023760318756104,0
1747292637.1831958,491526.4878604,8.913763999938965,3.4536232948303223,1.2918076515197754,6.301426410675049,1.1007176637649536,-4.599863529205322,2.015831708908081,4.254851341247559,0
1747292637.2300787,491526.5198016,7.097344875335693,2.2173562049865723,1.4307187795639038,5.614866733551025,1.2077007293701172,-5.266982555389404,0.5516523122787476,3.2276058197021484,0
1747292637.2301831,491526.5198508,6.094665050506592,2.0517325401306152,2.151679754257202,5.637810707092285,1.759265422821045,-4.782159328460693,-0.6597367525100708,2.420280933380127,0
1747292637.2302196,491526.5198734,5.451241970062256,2.5868566036224365,2.940347194671631,6.013199329376221,2.478205442428589,-3.4920427799224854,-1.31631338596344,1.9644081592559812,0
1747292637.230309,491526.5198875,4.152744770050049,2.884563446044922,2.8523237705230717,5.934197902679443,2.6855573654174805,-2.364438533782959,-1.6189597845077517,1.531402587890625,0
1747292637.230379,491526.5198948,1.2358053922653198,1.9778321981430051,1.0495182275772097,4.578189849853516,1.726049542427063,-2.3538379669189453,-2.017209529876709,0.574751079082489,0
1747292637.2304182,491526.5199004,-3.621912717819214,-0.6133516430854797,-2.69242787361145,1.561965823173523,-0.5630341172218323,-3.7455296516418457,-2.762808322906494,-1.2582919597625732,0
1747292637.230456,491526.5199064,-9.96721363067627,-4.714960098266602,-7.885080814361572,-2.884161710739136,-3.752660751342773,-6.030796051025391,-3.703113317489624,-3.8671367168426514,0
1747292637.2304988,491526.5199171,-16.843883514404297,-9.668664932250977,-13.609437942504885,-8.056739807128906,-7.128320217132568,-8.33923053741455,-4.507043361663818,-6.783183574676514,0
1747292637.230543,491526.5199344,-23.192590713500977,-14.659252166748049,-18.922897338867188,-13.101678848266602,-10.099563598632812,-10.006893157958984,-5.0577545166015625,-9.503775596618652,0
1747292637.2305837,491526.5199472,-28.174041748046875,-18.99336624145508,-23.15815734863281,-17.333141326904297,-12.391268730163574,-10.848064422607422,-5.555244445800781,-11.762544631958008,0
1747292637.230626,491526.5199521,-31.29562187194824,-22.156713485717773,-25.974084854125977,-20.359771728515625,-13.92332935333252,-11.009954452514648,-6.192127227783203,-13.497197151184082,0
1747292637.2306664,491526.5199534,-32.36155700683594,-23.71821594238281,-27.222883224487305,-22.01325035095215,-14.590289115905762,-10.65060043334961,-6.781466960906982,-14.631336212158203,0
1747292637.2306964,491526.5199548,-31.47940826416016,-23.42615127563477,-26.92960929870605,-22.335498809814453,-14.28306484222412,-9.82370662689209,-6.832980632781982,-15.04038143157959,0
1747292637.2307265,491526.5199562,-29.25927734375,-21.630203247070312,-25.53800392150879,-21.78105926513672,-13.219772338867188,-8.704618453979492,-6.0908732414245605,-14.83712100982666,0
1747292637.2307892,491526.5199576,-26.90424919128418,-19.561119079589844,-24.087549209594727,-21.343889236450195,-12.186686515808104,-7.843394756317139,-4.977383613586426,-14.616891860961914,0
1747292637.2308297,491526.5199593,-25.784198760986328,-18.88846015930176,-23.85491943359375,-22.191755294799805,-12.244823455810549,-8.024857521057129,-4.423211574554443,-15.219311714172363,0
1747292637.2308817,491526.5199607,-26.645282745361328,-20.715614318847656,-25.5670223236084,-24.923513412475582,-14.0209379196167,-9.76351833343506,-5.206648826599121,-17.09722900390625,0
1747292637.230923,491526.519962,-29.12873649597168,-24.862157821655277,-28.87258529663086,-29.102447509765625,-17.214942932128906,-12.90998077392578,-7.40668249130249,-19.888038635253903,0
1747292637.230972,491526.5199633,-31.99995803833008,-29.99681854248047,-32.53472900390625,-33.487648010253906,-20.742156982421875,-16.688152313232422,-10.355020523071287,-22.584793090820312,0
1747292637.2765508,491526.5666298,-33.79116439819336,-34.350040435791016,-35.085792541503906,-36.68136978149414,-23.290586471557617,-19.9987735748291,-12.945516586303713,-24.073017120361328,0
1747292637.2767084,491526.5666455,-33.368499755859375,-36.44979095458984,-35.431602478027344,-37.68441390991211,-23.8574275970459,-21.744115829467773,-14.040403366088867,-23.586322784423828,0
1747292637.2767916,491526.5666547,-30.307252883911133,-35.674007415771484,-33.24879837036133,-36.2343864440918,-22.13890838623047,-21.21866607666016,-12.947755813598633,-20.994327545166016,0
1747292637.276913,491526.5666665,-25.12038993835449,-32.57309341430664,-29.213890075683597,-33.00315856933594,-18.78913116455078,-18.582368850708008,-9.910837173461914,-17.029651641845703,0
1747292637.277052,491526.5666784,-19.141136169433597,-28.705102920532227,-24.86252212524414,-29.470277786254883,-15.308612823486328,-15.029162406921388,-6.215638160705566,-13.243684768676758,0
1747292637.277156,491526.5666879,-13.88720417022705,-25.829071044921875,-21.867156982421875,-27.24757575988769,-13.311441421508787,-12.242510795593262,-3.572515726089477,-11.34368133544922,0
1747292637.277227,491526.5667009,-10.24944019317627,-24.895715713500977,-21.07394027709961,-27.161376953125,-13.49691104888916,-11.374726295471191,-3.0755205154418945,-12.138965606689451,0
1747292637.277313,491526.566709,-8.128043174743652,-25.593923568725582,-22.048622131347656,-28.807239532470703,-15.144187927246094,-12.341968536376951,-4.537964820861816,-14.943270683288574,0
1747292637.2773955,491526.5667174,-6.7418389320373535,-26.75590133666992,-23.49806022644043,-30.92053604125977,-16.61028289794922,-13.980563163757324,-6.69429874420166,-18.006372451782227,0
1747292637.2774904,491526.5667243,-5.267082214355469,-27.21320915222168,-24.17536163330078,-32.18180084228516,-16.437604904174805,-14.866764068603516,-8.020671844482422,-19.620418548583984,0
1747292637.2775347,491526.5667298,-3.322849035263061,-26.469167709350582,-23.582660675048828,-31.8557243347168,-14.224610328674316,-14.16838264465332,-7.568253517150879,-19.046789169311523,0
1747292637.277595,491526.5667364,-1.068549633026123,-24.845075607299805,-22.105867385864254,-30.01612663269043,-10.762055397033691,-12.048367500305176,-5.397855758666992,-16.753864288330078,0
1747292637.27763,491526.5667423,1.044352650642395,-23.12872695922852,-20.65030860900879,-27.419919967651367,-7.537402153015137,-9.507278442382812,-2.503259658813477,-14.029449462890623,0
1747292637.2777002,491526.5667448,2.668647289276123,-21.983304977416992,-20.047504425048828,-25.104097366333008,-5.959972381591797,-7.8004255294799805,-0.2653474509716034,-12.26422882080078,0
1747292637.2777412,491526.5667462,3.831603765487671,-21.50544166564941,-20.548702239990234,-23.824443817138672,-6.636934280395508,-7.733856678009033,0.3293883204460144,-12.22696304321289,0
1747292637.3074565,491526.5976351,4.862766742706299,-21.26548767089844,-21.70104217529297,-23.65943145751953,-9.047391891479492,-9.259180068969728,-0.7688412666320801,-13.704957008361816,0
1747292637.307553,491526.5976539,6.03981876373291,-20.788061141967773,-22.70110893249512,-24.084367752075195,-11.872963905334473,-11.626861572265623,-2.758643627166748,-15.75893497467041,0
1747292637.3076026,491526.5976617,7.305647373199463,-19.999006271362305,-22.94683265686035,-24.40852165222168,-13.793957710266112,-13.895484924316406,-4.568321704864502,-17.38582992553711,0
1747292637.3076882,491526.5976637,8.353804588317871,-19.1906681060791,-22.322917938232425,-24.138307571411133,-14.127608299255373,-15.320100784301758,-5.398487567901611,-18.03357315063477,0
1747292637.3077536,491526.5976714,8.977117538452148,-18.5936336517334,-21.050281524658203,-23.03546142578125,-12.892315864562988,-15.434477806091309,-4.905479907989502,-17.650142669677734,0
1747292637.3077846,491526.5976798,9.278535842895508,-18.080835342407227,-19.40869140625,-21.081031799316406,-10.533392906188965,-14.080195426940918,-3.183525323867798,-16.482532501220703,0
1747292637.3078356,491526.5976855,9.510038375854492,-17.335981369018555,-17.6934814453125,-18.581052780151367,-7.757193565368652,-11.557512283325195,-0.7564921975135803,-14.95947551727295,0
1747292637.3078835,491526.597689,9.740944862365724,-16.247875213623047,-16.331029891967773,-16.245494842529297,-5.462108135223389,-8.648944854736328,1.5424916744232178,-13.633177757263184,0
1747292637.3079183,491526.5976941,9.737794876098633,-15.067967414855955,-15.802011489868164,-14.92334270477295,-4.441463470458984,-6.26210880279541,2.9663846492767334,-12.96995735168457,0
1747292637.3079517,491526.5977001,9.160089492797852,-14.215388298034668,-16.32347869873047,-15.092629432678224,-4.90961503982544,-4.934464931488037,3.284130811691284,-13.06689453125,0
1747292637.308004,491526.5977078,7.825082302093506,-14.000789642333984,-17.65057373046875,-16.58003807067871,-6.344610691070557,-4.662997722625732,2.819686889648437,-13.618157386779783,0
1747292637.3080397,491526.5977129,5.806734085083008,-14.491371154785156,-19.24111557006836,-18.73833465576172,-7.876314640045166,-5.105237483978272,2.0872859954833984,-14.199987411499023,0
1747292637.3080924,491526.5977166,3.389892339706421,-15.474322319030762,-20.572383880615234,-20.810392379760746,-8.82041072845459,-5.785507678985596,1.457718849182129,-14.542200088500977,0
1747292637.3386097,491526.6442184,0.9900802969932556,-16.454448699951172,-21.293426513671875,-22.1588191986084,-8.878718376159668,-6.131744861602783,1.1409728527069092,-14.514616012573242,0
1747292637.3387036,491526.6442335,-0.968026876449585,-16.798261642456055,-21.228654861450195,-22.375247955322266,-8.050935745239258,-5.58896017074585,1.2897661924362185,-13.981884956359863,0
1747292637.3387525,491526.6442443,-2.2503538131713867,-16.09935188293457,-20.440324783325195,-21.399572372436523,-6.602691173553467,-3.983950614929199,1.933279275894165,-12.829950332641602,0
1747292637.3387997,491526.6442584,-2.9855690002441406,-14.53416347503662,-19.32562255859375,-19.573389053344727,-5.118189811706543,-1.828027844429016,2.8223156929016118,-11.15145206451416,0
1747292637.338852,491526.6442727,-3.618574857711792,-12.834013938903809,-18.49281883239746,-17.476900100708008,-4.331809520721436,-0.1079843789339065,3.493959426879883,-9.302216529846191,0
1747292637.3389027,491526.6442861,-4.603704929351807,-11.795708656311035,-18.35402107238769,-15.616544723510742,-4.668766021728516,0.3773314952850342,3.596904993057251,-7.696779251098633,0
1747292637.338954,491526.6443026,-6.056139945983887,-11.702333450317385,-18.7647762298584,-14.202008247375488,-5.894443988800049,-0.4416508972644806,3.1535656452178955,-6.541623115539551,0
1747292637.384555,491526.6750173,-7.660304546356201,-12.139729499816896,-19.092248916625977,-13.15156364440918,-7.264171123504639,-1.9463937282562256,2.4815444946289062,-5.771010398864746,0
1747292637.384666,491526.6750369,-8.919779777526855,-12.351967811584473,-18.692758560180664,-12.261150360107422,-8.057478904724121,-3.349135160446167,1.8744813203811648,-5.21489143371582,0
1747292637.384772,491526.675053,-9.532920837402344,-11.816022872924805,-17.378673553466797,-11.379146575927734,-8.014811515808105,-4.212953090667725,1.377455472946167,-4.791402816772461,0
1747292637.3848464,491526.6750719,-9.580459594726562,-10.551066398620604,-15.484437942504885,-10.465923309326172,-7.352051258087158,-4.590252876281738,0.8624251484870911,-4.519199848175049,0
1747292637.3849397,491526.6750812,-9.388568878173828,-8.937713623046875,-13.522706031799316,-9.518216133117676,-6.435755729675293,-4.748661994934082,0.3054369688034057,-4.359447002410889,0
1747292637.384977,491526.6751032,-9.214115142822266,-7.267978191375732,-11.754890441894531,-8.452282905578613,-5.436214923858643,-4.769925117492676,-0.0206282194703817,-4.093599796295166,0
1747292637.385057,491526.6751064,-9.036646842956545,-5.474666118621826,-10.026424407958984,-7.093164443969727,-4.221919536590576,-4.382558822631836,0.3523454666137695,-3.4127442836761475,0
1747292637.3851438,491526.6751076,-8.612107276916504,-3.2725517749786377,-7.965302467346191,-5.323831081390381,-2.5354135036468506,-3.1555418968200684,1.7597376108169556,-2.161468029022217,0
1747292637.3851738,491526.6751087,-7.69667387008667,-0.515834391117096,-5.345751762390137,-3.264944076538086,-0.2811828255653381,-0.8603501319885254,4.123485565185547,-0.5041534304618835,0
1747292637.3852022,491526.6751104,-6.24644136428833,2.575212001800537,-2.341105937957764,-1.3037214279174805,2.2734243869781494,2.2625925540924072,6.899402618408203,1.1249829530715942,0
1747292637.385237,491526.6751117,-4.483010292053223,5.440557479858398,0.4601490497589111,0.0569577179849147,4.470880031585693,5.445847988128662,9.208802223205566,2.200490474700928,0
1747292637.416366,491526.7061523,-2.8151369094848637,7.375432968139648,2.268446445465088,0.4180533289909363,5.4448981285095215,7.588922023773193,10.09313678741455,2.282043695449829,0
1747292637.4165163,491526.7061695,-1.6441419124603271,7.829642295837402,2.4922454357147217,-0.3156535029411316,4.538924694061279,7.747243404388428,8.935790061950684,1.1997554302215576,0
1747292637.416627,491526.7061964,-1.128934025764465,6.744400978088379,1.162794828414917,-1.8055064678192136,1.8062740564346316,5.747039318084717,5.9441094398498535,-0.7377790212631226,0
1747292637.4167066,491526.7062072,-1.0519651174545288,4.717961311340332,-0.926221251487732,-3.3239712715148926,-1.8076494932174685,2.467026472091675,2.2812349796295166,-2.7003650665283203,0
1747292637.4167843,491526.7062163,-0.905221164226532,2.7895233631134038,-2.560758590698242,-4.0505242347717285,-4.865652561187744,-0.5461668372154236,-0.4466202855110168,-3.6671142578125,0
1747292637.416876,491526.7062268,-0.1704928427934646,1.9113988876342771,-2.738668918609619,-3.4793500900268555,-6.18004846572876,-1.913105845451355,-1.0538257360458374,-2.993042230606079,0
1747292637.416917,491526.7062282,1.3775591850280762,2.4481542110443115,-1.1660270690917969,-1.6557210683822632,-5.3740997314453125,-1.13359272480011,0.6423916220664978,-0.7790489196777344,0
1747292637.4169765,491526.7062293,3.528784990310669,4.013443470001221,1.643370270729065,0.8908762335777283,-2.9871203899383545,1.21501362323761,3.82180118560791,2.207847595214844,0
1747292637.4620695,491526.7524658,5.73294734954834,5.7194671630859375,4.639070987701416,3.4070143699646,-0.1933027505874633,3.804188966751098,7.063468933105469,4.919332027435303,0
1747292637.4621778,491526.7524759,7.385754585266113,6.689308166503906,6.733227729797363,5.214903354644775,1.723267912864685,5.226953983306885,8.919248580932617,6.456227779388428,0
1747292637.4622204,491526.7524893,8.145037651062012,6.536434173583984,7.329246044158935,5.9596099853515625,1.9826714992523196,4.7487969398498535,8.55817699432373,6.417840957641602,0
1747292637.462251,491526.7524914,8.060882568359375,5.497616291046143,6.575470924377441,5.693295955657959,0.6939163208007812,2.7327897548675537,6.235550880432129,5.066539764404297,0
1747292637.4622838,491526.7524927,7.429959297180176,4.134852409362793,5.134603500366211,4.719686508178711,-1.3050857782363892,0.3960648477077484,3.1827824115753174,3.164091110229492,0
1747292637.462357,491526.7524939,6.545506000518799,2.8980190753936768,3.664919853210449,3.3394062519073486,-3.040725946426392,-0.9819952845573424,0.8725981712341309,1.5316970348358154,0
1747292637.462419,491526.7524954,5.599149703979492,1.952856540679932,2.48056697845459,1.760456681251526,-3.910733699798584,-0.8023963570594788,0.2129760086536407,0.6690671443939209,0
1747292637.4624505,491526.7524969,4.761623382568359,1.3406873941421509,1.6080437898635864,0.2141025215387344,-3.7620348930358887,0.6729961037635803,1.258673906326294,0.6970111727714539,0
1747292637.4925818,491526.7829924,4.240769386291504,1.16232168674469,1.015513300895691,-0.9646493792533876,-2.715295553207397,2.659769296646118,3.4418725967407227,1.515880823135376,0
1747292637.4927106,491526.7829972,4.200196266174316,1.5471601486206057,0.726133406162262,-1.459195613861084,-1.0547659397125244,4.312678813934326,5.926140785217285,2.921605348587036,0
1747292637.4927516,491526.7830278,4.65242338180542,2.5128960609436035,0.7995966672897339,-1.1690771579742432,0.8163493871688843,5.067927837371826,7.893054008483887,4.635823249816895,0
1747292637.492818,491526.7830314,5.4624786376953125,3.9197847843170166,1.3116027116775513,-0.2757748961448669,2.52591609954834,4.855950355529785,8.834373474121094,6.364990711212158,0
1747292637.4928906,491526.7830332,6.427272796630859,5.517282962799072,2.345158576965332,0.8480523228645325,3.927324771881104,4.121855735778809,8.774242401123047,7.882201671600342,0
1747292637.4929564,491526.783036,7.323973655700684,6.971427917480469,3.91100549697876,1.7800347805023191,5.098669528961182,3.5216023921966557,8.16705322265625,9.022448539733888,0
1747292637.493019,491526.7830378,7.919620513916016,7.891402721405029,5.80596399307251,2.186165809631348,6.118303298950195,3.415459632873535,7.479341506958008,9.608010292053224,0
1747292637.5239644,491526.813578,8.009195327758789,7.957948207855225,7.557135581970215,1.9563629627227783,6.880702495574951,3.585928440093994,6.851550102233887,9.447427749633787,0
1747292637.524139,491526.8135889,7.499142646789551,7.126932621002197,8.58900260925293,1.2845922708511353,7.172289371490479,3.4684500694274902,6.153651237487793,8.463016510009766,0
1747292637.5695276,491526.8600064,6.476276397705078,5.733693599700928,8.55380630493164,0.6008070111274719,6.916078567504883,2.6776785850524902,5.284511089324951,6.8317718505859375,0
1747292637.5696433,491526.860026,5.190268516540527,4.363588333129883,7.559854507446289,0.3494268655776977,6.307750701904297,1.328743577003479,4.334277629852295,4.984829425811768,0
1747292637.6005988,491526.8906117,3.932439804077149,3.5378224849700928,6.080385208129883,0.7396048903465271,5.700498104095459,-0.0932242721319198,3.4775404930114746,3.4233553409576416,0
1747292637.6007037,491526.8906313,2.881798267364502,3.422385931015014,4.638363361358643,1.6220180988311768,5.366452693939209,-1.1006416082382202,2.8050343990325928,2.469465970993042,0
1747292637.600735,491526.8906387,2.035911798477173,3.773093223571777,3.574445962905884,2.5634093284606934,5.3589630126953125,-1.447343111038208,2.3072571754455566,2.1428122520446777,0
1747292637.6007645,491526.8906515,1.2731244564056396,4.1517653465271,3.036160945892334,3.079486846923828,5.547529697418213,-1.1482797861099243,1.962702751159668,2.241642475128174,0
1747292637.6008525,491526.8906647,0.4622434973716736,4.216651916503906,3.02681827545166,2.9006946086883545,5.712439060211182,-0.4436807632446289,1.749416470527649,2.509428024291992,0
1747292637.6009028,491526.8906694,-0.4939752221107483,3.84165096282959,3.3590023517608643,2.1100425720214844,5.59135627746582,0.1926601827144622,1.5567710399627686,2.7241220474243164,0
1747292637.6309328,491526.9218964,-1.6730290651321411,3.0415406227111816,3.634745836257935,1.067332148551941,4.928431034088135,0.1578112542629242,1.1747397184371948,2.7103068828582764,0
1747292637.6311128,491526.9219172,-3.07129430770874,1.9292632341384888,3.4707820415496826,0.2106935381889343,3.646678686141968,-0.8961551189422607,0.4880886971950531,2.403125047683716,0
