sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1747509470.3585436,2942.2714323,560.6712036132812,-302757.875,3584.236572265625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3873496,2942.300072,18171.611328125,-302758.0625,9604.634765625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3875287,2942.3000879,26241.486328125,-302872.5,11482.896484375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3875918,2942.3000916,17454.568359375,-302878.3125,6453.9326171875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3881762,2942.300095,140.99481201171875,-302804.0,1598.41796875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3883166,2942.3000985,419.8551940917969,-302761.53125,3558.666015625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3954613,2942.3079362,17978.4921875,-302761.71875,9590.5078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.395803,2942.3079862,26188.466796875,-302879.65625,11515.0830078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3960679,2942.3080007,17402.0859375,-302882.78125,6504.98388671875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3983836,2942.3114468,120.07357788085938,-302805.4375,1612.276123046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.3986504,2942.3114543,446.0514221191406,-302766.09375,3516.287109375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4284434,2942.3404277,17990.740234375,-302768.4375,9539.9931640625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4286153,2942.3404364,26210.4609375,-302888.40625,11497.201171875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4286668,2942.34044,17475.935546875,-302891.8125,6511.8681640625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4287746,2942.3404434,125.08036804199219,-302810.1875,1614.1536865234375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4574401,2942.3694756,301.0332946777344,-302775.03125,3493.845947265625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.457763,2942.369497,17873.70703125,-302779.34375,9508.0751953125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4578488,2942.3695114,26207.064453125,-302899.59375,11493.71484375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4579222,2942.3695234,17581.8828125,-302903.4375,6526.79931640625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.457982,2942.369529,184.26779174804688,-302819.21875,1594.841796875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4580574,2942.3695316,160.75375366210938,-302783.375,3456.7421875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4582326,2942.3695349,17696.32421875,-302780.0625,9482.326171875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4583492,2942.3695377,26157.890625,-302897.625,11496.486328125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.458602,2942.3695407,17558.1015625,-302907.625,6549.59765625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4615126,2942.373475,148.14736938476562,-302828.0625,1611.8291015625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4617083,2942.3734808,73.22431945800781,-302793.46875,3449.678955078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4619873,2942.3734848,17604.234375,-302789.71875,9476.7822265625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4643936,2942.3773955,26152.794921875,-302907.5625,11525.0966796875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4914765,2942.4034903,17622.384765625,-302915.875,6594.12255859375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.49751,2942.4097273,233.888671875,-302832.90625,1626.670654296875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4976747,2942.4097498,199.73519897460938,-302798.28125,3407.210693359375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.4977667,2942.4097635,17702.046875,-302793.65625,9424.9267578125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.497825,2942.4097676,26238.802734375,-302913.0,11502.029296875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
